10,[67  m21bruto vloeroppervlak,2005-08-15_Akte_van_Splitsing_E824-4_Hyp4_dl_19273_nr_178.pdf
10,appartementsrecht A-3,2005-08-15_Akte_van_Splitsing_E824-4_Hyp4_dl_19273_nr_178.pdf
10,[70  m2)  bruto vloeroppervlak,2005-08-15_Akte_van_Splitsing_E824-4_Hyp4_dl_19273_nr_178.pdf
10,appartementsrecht A-4,2005-08-15_Akte_van_Splitsing_E824-4_Hyp4_dl_19273_nr_178.pdf
10,[116  m21  bruto vloeroppervlak,2005-08-15_Akte_van_Splitsing_E824-4_Hyp4_dl_19273_nr_178.pdf
11,"De  bestemming, het toegestane gebruik van  de appartementsrechten is  koop woning, elk voor slechts één gezin.",2005-08-15_Akte_van_Splitsing_E824-4_Hyp4_dl_19273_nr_178.pdf
2,een winkel en drie afzonderlijke bovenwoningen,2005-08-22_Akte_van_Splitsing_E384-18_Hyp4_dl_19280_nr_144.pdf
2,gemeente Amsterdam,2005-08-22_Akte_van_Splitsing_E384-18_Hyp4_dl_19280_nr_144.pdf
2,Admiraal de Ruyterweg 346,2005-08-22_Akte_van_Splitsing_E384-18_Hyp4_dl_19280_nr_144.pdf
7,Admiraal de Ruyterweg 346,2005-08-22_Akte_van_Splitsing_E384-18_Hyp4_dl_19280_nr_144.pdf
7,"Appartementsrecht A-I,",2005-08-22_Akte_van_Splitsing_E384-18_Hyp4_dl_19280_nr_144.pdf
7,"winkel op de begane grond en  kelder,  alsmede een  - tuin groot een honderd dertig vierkante meter (130 m) met",2005-08-22_Akte_van_Splitsing_E384-18_Hyp4_dl_19280_nr_144.pdf
7,346/H,2005-08-22_Akte_van_Splitsing_E384-18_Hyp4_dl_19280_nr_144.pdf
7,(J 35m).,2005-08-22_Akte_van_Splitsing_E384-18_Hyp4_dl_19280_nr_144.pdf
9,"Maximaal dertig procent (30%)  van de appartementsrechten met het  ----------- indexnummer één  (Admiraal de Ruyterweg 3441H,  3461H en 3481H) mag als -- kantoor worden gerealiseerd enlof gebruikt.",2005-08-22_Akte_van_Splitsing_E384-18_Hyp4_dl_19280_nr_144.pdf
2,winkel  en drie afzonderlijke bovenwoningen,2005-08-22_Akte_van_Splitsing_E384-21_Hyp4_dl_19280_nr_147.pdf
2,gemeente Amsterdam,2005-08-22_Akte_van_Splitsing_E384-21_Hyp4_dl_19280_nr_147.pdf
6,TOESTEMMING GEMEENTE I WIJZIGING ERFPACHT,2005-08-22_Akte_van_Splitsing_E384-21_Hyp4_dl_19280_nr_147.pdf
6,2005008118,2005-08-22_Akte_van_Splitsing_E384-21_Hyp4_dl_19280_nr_147.pdf
6,verticale splitsing,2005-08-22_Akte_van_Splitsing_E384-21_Hyp4_dl_19280_nr_147.pdf
7,Admiraal de Ruyterweg 346,2005-08-22_Akte_van_Splitsing_E384-21_Hyp4_dl_19280_nr_147.pdf
7,Bestemming: winkel en drie huurwoningen.,2005-08-22_Akte_van_Splitsing_E384-21_Hyp4_dl_19280_nr_147.pdf
7,"Admiraal de Ruyterweg 344,  --344A,  346 en 348,",2005-08-22_Akte_van_Splitsing_E384-21_Hyp4_dl_19280_nr_147.pdf
7,horizontale splitsing,2005-08-22_Akte_van_Splitsing_E384-21_Hyp4_dl_19280_nr_147.pdf
9,Maximaal dertig procent (30%)  van de appartementsrechten met het  ----------- indexnummer één,2005-08-22_Akte_van_Splitsing_E384-21_Hyp4_dl_19280_nr_147.pdf
9,kantoor worden gerealiseerd enlof gebruikt,2005-08-22_Akte_van_Splitsing_E384-21_Hyp4_dl_19280_nr_147.pdf
9,mag als  -,2005-08-22_Akte_van_Splitsing_E384-21_Hyp4_dl_19280_nr_147.pdf
9,3461H,2005-08-22_Akte_van_Splitsing_E384-21_Hyp4_dl_19280_nr_147.pdf
2,winkel  en drie afzonderlijke bovenwoningen,2005-08-22_Akte_van_Splitsing_en_bestemmingswijziging_E384-21_Hyp4_dl_19280_nr_147.pdf
2,gemeente Amsterdam,2005-08-22_Akte_van_Splitsing_en_bestemmingswijziging_E384-21_Hyp4_dl_19280_nr_147.pdf
6,TOESTEMMING GEMEENTE I WIJZIGING ERFPACHT,2005-08-22_Akte_van_Splitsing_en_bestemmingswijziging_E384-21_Hyp4_dl_19280_nr_147.pdf
6,2005008118,2005-08-22_Akte_van_Splitsing_en_bestemmingswijziging_E384-21_Hyp4_dl_19280_nr_147.pdf
6,verticale splitsing,2005-08-22_Akte_van_Splitsing_en_bestemmingswijziging_E384-21_Hyp4_dl_19280_nr_147.pdf
7,"Admiraal de Ruyterweg 344,  --344A,  346 en 348,",2005-08-22_Akte_van_Splitsing_en_bestemmingswijziging_E384-21_Hyp4_dl_19280_nr_147.pdf
7,Admiraal de Ruyterweg 348,2005-08-22_Akte_van_Splitsing_en_bestemmingswijziging_E384-21_Hyp4_dl_19280_nr_147.pdf
7,horizontale splitsing,2005-08-22_Akte_van_Splitsing_en_bestemmingswijziging_E384-21_Hyp4_dl_19280_nr_147.pdf
8,"Appartementsrecht A-4,",2005-08-22_Akte_van_Splitsing_en_bestemmingswijziging_E384-21_Hyp4_dl_19280_nr_147.pdf
8,"huurwoning op de derde verdieping,  alsmede een  --- balkon,",2005-08-22_Akte_van_Splitsing_en_bestemmingswijziging_E384-21_Hyp4_dl_19280_nr_147.pdf
8,Admiraal de Ruyterweg 348/3,2005-08-22_Akte_van_Splitsing_en_bestemmingswijziging_E384-21_Hyp4_dl_19280_nr_147.pdf
8,De huurwoning is gewijzigd in  koopwoning,2005-08-22_Akte_van_Splitsing_en_bestemmingswijziging_E384-21_Hyp4_dl_19280_nr_147.pdf
9,"Appartementsrecht A-4,",2005-08-22_Akte_van_Splitsing_en_bestemmingswijziging_E384-21_Hyp4_dl_19280_nr_147.pdf
9,koopwoning,2005-08-22_Akte_van_Splitsing_en_bestemmingswijziging_E384-21_Hyp4_dl_19280_nr_147.pdf
2,De Gemeente Amsterdam,2005-09-21_Akte_van_Verticale_Splitsing_EW923-1_Hyp4_dl_19302_nr_6.pdf
2,2742,2005-09-21_Akte_van_Verticale_Splitsing_EW923-1_Hyp4_dl_19302_nr_6.pdf
2,2743,2005-09-21_Akte_van_Verticale_Splitsing_EW923-1_Hyp4_dl_19302_nr_6.pdf
2,De Gemeente Amsterdam,2005-09-22_Akte_van_Splitsing_en_Wijziging_Erfpachtbepalingen_EW923-1_Hyp4_dl_19302_nr_135.pdf
2,"Gemeente Amsterdam,  sectie AL nummer 2743",2005-09-22_Akte_van_Splitsing_en_Wijziging_Erfpachtbepalingen_EW923-1_Hyp4_dl_19302_nr_135.pdf
4,"4435-A,",2005-09-22_Akte_van_Splitsing_en_Wijziging_Erfpachtbepalingen_EW923-1_Hyp4_dl_19302_nr_135.pdf
29,Toestemming splitsing'in appartementsrechten gemeente Amsterdam,2005-09-22_Akte_van_Splitsing_en_Wijziging_Erfpachtbepalingen_EW923-1_Hyp4_dl_19302_nr_135.pdf
30,Bestemming en bestemmingswijziging,2005-09-22_Akte_van_Splitsing_en_Wijziging_Erfpachtbepalingen_EW923-1_Hyp4_dl_19302_nr_135.pdf
30,sociale huurwoning,2005-09-22_Akte_van_Splitsing_en_Wijziging_Erfpachtbepalingen_EW923-1_Hyp4_dl_19302_nr_135.pdf
30,"De bestemming ""sociale huurwoning"" wordt met ingang van het moment van juridische levering gewijzigd in ""koopwoning"",",2005-09-22_Akte_van_Splitsing_en_Wijziging_Erfpachtbepalingen_EW923-1_Hyp4_dl_19302_nr_135.pdf
31,Het aantal vierkante  meter bruto vloeroppervlak van  de woningen (NEN  norm 2580) is  gelijk aan de teller van het breukdeel van het appartementsrecht in de gemeenschap.,2005-09-22_Akte_van_Splitsing_en_Wijziging_Erfpachtbepalingen_EW923-1_Hyp4_dl_19302_nr_135.pdf
2,"Gemeente Amsterdam,",2006-01-16_Akte_van_Splitsing_EW978-14_Hyp4_dl_19398_nr_74.pdf
28,Bruto vloeroppervlakte Het bruto vloeroppervlak van elk appartementsrecht is gelijk aarl,2006-01-16_Akte_van_Splitsing_EW978-14_Hyp4_dl_19398_nr_74.pdf
28,de teller van het in de omschrijving van dat appartementsrecht vermelde breukdeel.,2006-01-16_Akte_van_Splitsing_EW978-14_Hyp4_dl_19398_nr_74.pdf
21,DE  GEMEENTE AMSTERDAM,2006-05-01_Akte_van_Wijziging_Splitsing_E1817_Hyp4_dl_19484_nr_197.pdf
1,De Gemeente Amsterdam,2006-08-18_Akte_van_Verticale_Splitsing_E28-26_Hyp4_dl_50485_nr_47.pdf
1,Latherusstraat 76 tot en met 124 (,2006-08-18_Akte_van_Verticale_Splitsing_E28-26_Hyp4_dl_50485_nr_47.pdf
1,8761,2006-08-18_Akte_van_Verticale_Splitsing_E28-26_Hyp4_dl_50485_nr_47.pdf
3,"deel 18600 nummer 102,",2006-08-18_Akte_van_Verticale_Splitsing_E28-26_Hyp4_dl_50485_nr_47.pdf
3,3.,2006-08-18_Akte_van_Verticale_Splitsing_E28-26_Hyp4_dl_50485_nr_47.pdf
3,Latherusstraat 76 tot en met 124,2006-08-18_Akte_van_Verticale_Splitsing_E28-26_Hyp4_dl_50485_nr_47.pdf
4,8761,2006-08-18_Akte_van_Verticale_Splitsing_E28-26_Hyp4_dl_50485_nr_47.pdf
5,Op de hiervoor sub 1 tot en met 3 gemelde voortdurende erfpachten blijven van toepassing,2006-08-18_Akte_van_Verticale_Splitsing_E28-26_Hyp4_dl_50485_nr_47.pdf
1,De Gemeente Amsterdam,2006-08-18_Akte_van_Verticale_Splitsing_van_het_Erfpachtrecht_EW28-26_Hyp4_dl_50485_nr_47.pdf
1,"8761,",2006-08-18_Akte_van_Verticale_Splitsing_van_het_Erfpachtrecht_EW28-26_Hyp4_dl_50485_nr_47.pdf
4,"8761,",2006-08-18_Akte_van_Verticale_Splitsing_van_het_Erfpachtrecht_EW28-26_Hyp4_dl_50485_nr_47.pdf
5,Op de hiervoor sub 1 tot en met 3 gemelde voortdurende erfpachten blijven van toepassing,2006-08-18_Akte_van_Verticale_Splitsing_van_het_Erfpachtrecht_EW28-26_Hyp4_dl_50485_nr_47.pdf
5,voor voortdurende erfpacht,2006-08-18_Akte_van_Verticale_Splitsing_van_het_Erfpachtrecht_EW28-26_Hyp4_dl_50485_nr_47.pdf
1,"De Gemeente Amsterdam,",2006-08-22_Akte_van_Verticale_Splitsing_van_het_Erfpachtrecht_EW28-26_Hyp4_dl_50500_nr_86.pdf
1,8761,2006-08-22_Akte_van_Verticale_Splitsing_van_het_Erfpachtrecht_EW28-26_Hyp4_dl_50500_nr_86.pdf
4,"gemeente Amsterdam, sectie K, nummer 8761,",2006-08-22_Akte_van_Verticale_Splitsing_van_het_Erfpachtrecht_EW28-26_Hyp4_dl_50500_nr_86.pdf
4,woning met berging,2006-08-22_Akte_van_Verticale_Splitsing_van_het_Erfpachtrecht_EW28-26_Hyp4_dl_50500_nr_86.pdf
4,62 m²));,2006-08-22_Akte_van_Verticale_Splitsing_van_het_Erfpachtrecht_EW28-26_Hyp4_dl_50500_nr_86.pdf
10,Toestemming splitsing van de Gemeente Amsterdam,2006-08-22_Akte_van_Verticale_Splitsing_van_het_Erfpachtrecht_EW28-26_Hyp4_dl_50500_nr_86.pdf
11,Bestemming en bestemmingswijziging,2006-08-22_Akte_van_Verticale_Splitsing_van_het_Erfpachtrecht_EW28-26_Hyp4_dl_50500_nr_86.pdf
11,sociale huurwoning,2006-08-22_Akte_van_Verticale_Splitsing_van_het_Erfpachtrecht_EW28-26_Hyp4_dl_50500_nr_86.pdf
11,koopwoning,2006-08-22_Akte_van_Verticale_Splitsing_van_het_Erfpachtrecht_EW28-26_Hyp4_dl_50500_nr_86.pdf
1,gemeente Amsterdam -,2006-12-14_Akte_van_Uitgifte_E10172-1_Hyp4_dl_51256_nr_10.pdf
2,bedrijfs-/winkelruimten en bovengelegen vrije sector koopwoningen,2006-12-14_Akte_van_Uitgifte_E10172-1_Hyp4_dl_51256_nr_10.pdf
2,"gemeente Amsterdam, -  sectie T,",2006-12-14_Akte_van_Uitgifte_E10172-1_Hyp4_dl_51256_nr_10.pdf
2,"6597,",2006-12-14_Akte_van_Uitgifte_E10172-1_Hyp4_dl_51256_nr_10.pdf
2,"6599,",2006-12-14_Akte_van_Uitgifte_E10172-1_Hyp4_dl_51256_nr_10.pdf
2,"6600,",2006-12-14_Akte_van_Uitgifte_E10172-1_Hyp4_dl_51256_nr_10.pdf
2,"6603,",2006-12-14_Akte_van_Uitgifte_E10172-1_Hyp4_dl_51256_nr_10.pdf
2,bijzondere bepalingen,2006-12-14_Akte_van_Uitgifte_E10172-1_Hyp4_dl_51256_nr_10.pdf
2,een flatgebouw,2006-12-14_Akte_van_Uitgifte_E10172-1_Hyp4_dl_51256_nr_10.pdf
3,drie winkelruimten van in totaal driehonderd drieënzeventig (373) vierkante meters brutovloeroppervlakte (hierna: 'bvo') en negentien vrije sector meergezins koopwoningen c.a. van in totaal éénduizend driehonderd negenenzestig (1.369) vierkante meters gebruiksvloeroppervlakte (hierna: 'gbo').,2006-12-14_Akte_van_Uitgifte_E10172-1_Hyp4_dl_51256_nr_10.pdf
1,"gemeente Amsterdam, sectie S nummers 5709",2007-06-07_Akte_van_Splitsing_E12455_Hyp4_dl_52444_nr_51.pdf
2,zal worden gesplitst,2007-06-07_Akte_van_Splitsing_E12455_Hyp4_dl_52444_nr_51.pdf
2,"gemeente Amsterdam sectie S complexaanduiding 9630-A appartementsindex 2,",2007-06-07_Akte_van_Splitsing_E12455_Hyp4_dl_52444_nr_51.pdf
6,bijzondere bepalingen,2007-06-07_Akte_van_Uitgifte_en_Levering_E12454_Hyp4_dl_52444_nr_64.pdf
6,Het verkochte is bestemd tot woning en dient als zodanig te worden gebruikt.,2007-06-07_Akte_van_Uitgifte_en_Levering_E12454_Hyp4_dl_52444_nr_64.pdf
6,Bevoegd te zijn tot de uitgifte in erfpacht,2007-06-07_Akte_van_Uitgifte_en_Levering_E12454_Hyp4_dl_52444_nr_64.pdf
6,Particuliere Erfpacht,2007-06-07_Akte_van_Uitgifte_en_Levering_E12454_Hyp4_dl_52444_nr_64.pdf
8,"nummer 4239, groot vier",2007-10-16_akte_rectificatie_verticale_splitsingen_EW17_Hyp4_dl_53290_nr_164.pdf
8,4204,2007-10-16_akte_rectificatie_verticale_splitsingen_EW17_Hyp4_dl_53290_nr_164.pdf
8,"nummer 4214, groot",2007-10-16_akte_rectificatie_verticale_splitsingen_EW17_Hyp4_dl_53290_nr_164.pdf
14,De bestemming van elk van de erfpachten is woning met berging.,2007-10-16_akte_rectificatie_verticale_splitsingen_EW17_Hyp4_dl_53290_nr_164.pdf
2,Gemeente Amsterdam,2007-11-08_Akte_van_Hoofdsplitsing_E1232-73_Hyp4_dl_53453_nr_144.pdf
2,"sectie AB nummer 817,",2007-11-08_Akte_van_Hoofdsplitsing_E1232-73_Hyp4_dl_53453_nr_144.pdf
2,"Hypotheken 4, deel 19098 nummer 21",2007-11-08_Akte_van_Hoofdsplitsing_E1232-73_Hyp4_dl_53453_nr_144.pdf
3,"rechtgevende op het uitsluitend gebruik van het appartementsrecht zevenenveertig (47) flatwoningen op de begane grond, eerste-, tweede-, derde- en zolderverdieping",2007-11-08_Akte_van_Hoofdsplitsing_E1232-73_Hyp4_dl_53453_nr_144.pdf
3,"gemeente Amsterdam, sectie AB nummer 2511 A(cid:0)2",2007-11-08_Akte_van_Hoofdsplitsing_E1232-73_Hyp4_dl_53453_nr_144.pdf
5,de Gemeente Amsterdam,2008-01-02_Akte_van_Wijziging_Splitsing_E1817_Hyp4_dl_53840_nr_24.pdf
1,"rechtspersoon gemeente Amsterdam,",2008-02-12_Akte_Van_Uitgifte_E10846-6_Hyp4_dl_54073_nr_160.pdf
2,bijzondere bepalingen,2008-02-12_Akte_Van_Uitgifte_E10846-6_Hyp4_dl_54073_nr_160.pdf
2,bestemd te worden bebouwd met achtentwintig (28) grondgebonden koopwoningen cum annexis die een gezamenlijk gebruiksvloeroppervlak hebben van circa drieduizend negenhonderd vijftien vierkante meter (3.915 m²);,2008-02-12_Akte_Van_Uitgifte_E10846-6_Hyp4_dl_54073_nr_160.pdf
9,"woning met balkon en inpandige berging, gelegen op de begane grond en een afzonderlijke berging",2008-03-27_Akte_van_Splitsing_EW376-12_Hyp4_dl_54336_nr_84.pdf
9,"gemeente Amsterdam, sectie AL, nummer 4616-A-6,",2008-03-27_Akte_van_Splitsing_EW376-12_Hyp4_dl_54336_nr_84.pdf
9,78,2008-03-27_Akte_van_Splitsing_EW376-12_Hyp4_dl_54336_nr_84.pdf
46,Toestemming splitsing in appartementsrechten gemeente Amsterdam,2008-03-27_Akte_van_Splitsing_EW376-12_Hyp4_dl_54336_nr_84.pdf
46,"De woningen zijn bestemd als ``sociale huurwoning'',",2008-03-27_Akte_van_Splitsing_EW376-12_Hyp4_dl_54336_nr_84.pdf
46,"De bestemming ``sociale huurwoning'' dient op het moment van overdracht van de woning, na betaling van de jaarlijks door Burgemeester en Wethouders vast te stellen eenmalige bijdrage, gewijzigd te worden in ``koopwoning''.",2008-03-27_Akte_van_Splitsing_EW376-12_Hyp4_dl_54336_nr_84.pdf
46,Het bruto vloeroppervlak van elk appartementsrecht is gelijk aan de teller van het in de omschrijving van dat appartementsrecht vermelde breukdeel.,2008-03-27_Akte_van_Splitsing_EW376-12_Hyp4_dl_54336_nr_84.pdf
56,54336 nummer 84.,2008-03-27_Akte_van_Splitsing_EW376-12_Hyp4_dl_54336_nr_84.pdf
1,"De Gemeente Amsterdam,",2008-03-27_Akte_van_Splitsing_EW376-69_Hyp4_dl_54336_nr_84.pdf
1,"Gemeente Amsterdam, sectie AL nummer 701,",2008-03-27_Akte_van_Splitsing_EW376-69_Hyp4_dl_54336_nr_84.pdf
1,voortdurende erfpacht,2008-03-27_Akte_van_Splitsing_EW376-69_Hyp4_dl_54336_nr_84.pdf
1,akte verdeling en levering,2008-03-27_Akte_van_Splitsing_EW376-69_Hyp4_dl_54336_nr_84.pdf
1,"hypotheken 4, in deel 19096 nummer 100,",2008-03-27_Akte_van_Splitsing_EW376-69_Hyp4_dl_54336_nr_84.pdf
1,verdeling,2008-03-27_Akte_van_Splitsing_EW376-69_Hyp4_dl_54336_nr_84.pdf
1,is verkregen,2008-03-27_Akte_van_Splitsing_EW376-69_Hyp4_dl_54336_nr_84.pdf
1,"Hypotheken 4, deel 18656 nummer 52,",2008-03-27_Akte_van_Splitsing_EW376-69_Hyp4_dl_54336_nr_84.pdf
2,"voortdurende erfpacht van toepassing zijn, de navolgende bijzondere erfpachtbepalingen:",2008-03-27_Akte_van_Splitsing_EW376-69_Hyp4_dl_54336_nr_84.pdf
7,"dat de Gemeente hiervoor toestemming heeft verleend, waarvan blijkt uit het aan deze akte te hechten besluit van de Teamleider Wonen van het Ontwikkelingsbedrijf Amsterdam de dato achttien juli tweeduizend zes nummer MB 2006008384;",2008-03-27_Akte_van_Splitsing_EW376-69_Hyp4_dl_54336_nr_84.pdf
16,"woning met balkon en inpandige berging,",2008-03-27_Akte_van_Splitsing_EW376-69_Hyp4_dl_54336_nr_84.pdf
16,"gemeente Amsterdam, sectie AL, nummer 4616-A-63,",2008-03-27_Akte_van_Splitsing_EW376-69_Hyp4_dl_54336_nr_84.pdf
16,62,2008-03-27_Akte_van_Splitsing_EW376-69_Hyp4_dl_54336_nr_84.pdf
1,"Haveneiland-Oost, IJburg, Blok 62-A",2008-06-30_Akte_van_Uitgifte_bouwblok_62A_E10855-11_Hyp4_dl_54975_nr_52.pdf
2,2a.  de terreinen zijn bestemd tot: -zeventien (17) vrije sector eengezinswoningen cum annexis; drie (3) middeldure eengezinswoningen cum annexis; zeven (7) vrije sector eengezinswoningen cum annexis;,2008-06-30_Akte_van_Uitgifte_bouwblok_62A_E10855-11_Hyp4_dl_54975_nr_52.pdf
3,De  bestemming  van  het  Erfpachtrecht  is  negenenzestig  (69)  (sociale) huurwoningen,2008-10-13_Akte_van_Splitsing_EW58-68_Hyp4_dl_55608_nr_135.pdf
15,"64, 8944-A, indexnummer complexaanduiding gemeente Amsterdam, sectie K",2008-10-13_Akte_van_Splitsing_EW58-68_Hyp4_dl_55608_nr_135.pdf
15,(95,2008-10-13_Akte_van_Splitsing_EW58-68_Hyp4_dl_55608_nr_135.pdf
58,"Het  aantal  vierkante  meter  bruto  vloeroppervlak  (bvo)  van  de  woningen  (NEN norm 2.580) is, voor wat betreft:",2008-10-13_Akte_van_Splitsing_EW58-68_Hyp4_dl_55608_nr_135.pdf
60,het appartementsrecht met indexnummer 64: vijfennegentig vierkante meter bruto vloeroppervlak  (95 m2 bvo);,2008-10-13_Akte_van_Splitsing_EW58-68_Hyp4_dl_55608_nr_135.pdf
1,bed rijfsruimte,2009-03-02_Akte_van_Splitsing_E66-4_Hyp4_dl_56308_nr_49.pdf
1,"ge meente Amsterdam, sectie Q, -l com plexaa nduiding 8065-A, a ppa rteme ntsindex 1,",2009-03-02_Akte_van_Splitsing_E66-4_Hyp4_dl_56308_nr_49.pdf
3,a kte houdende vestiging erfpacht,2009-03-02_Akte_van_Splitsing_E66-4_Hyp4_dl_56308_nr_49.pdf
1,bed rijfsruimte,2009-03-02_Akte_van_Wijziging_Splitsing_E66-4_Hyp4_dl_56308_nr_49.pdf
1,"ge meente Amsterdam, sectie Q, -l com plexaa nduiding 8065-A, a ppa rteme ntsindex 1,",2009-03-02_Akte_van_Wijziging_Splitsing_E66-4_Hyp4_dl_56308_nr_49.pdf
3,a kte houdende vestiging erfpacht,2009-03-02_Akte_van_Wijziging_Splitsing_E66-4_Hyp4_dl_56308_nr_49.pdf
1,de gemeente Amsterdam te Amsterdam ten kantore,2009-05-20_Akte_van_Uitgifte_en_Vereniging_E4834-3_Hyp4_dl_56685_nr_10.pdf
1,"gemeente Amsterdam sectie K nummer 7384  aan deze akte gehechte, door partijen ondert",2009-05-20_Akte_van_Uitgifte_en_Vereniging_E4834-3_Hyp4_dl_56685_nr_10.pdf
1,bijzondere bepalingen nde erfpacht uitgege,2009-05-20_Akte_van_Uitgifte_en_Vereniging_E4834-3_Hyp4_dl_56685_nr_10.pdf
2,tuin en mag slechts als zodanig worden gebruikt;  in de staat waarin het zich bevindt;,2009-05-20_Akte_van_Uitgifte_en_Vereniging_E4834-3_Hyp4_dl_56685_nr_10.pdf
2,"kadastraal bekend als gemeente Amsterdam, sectie K, nummer 8076. ENIGING ERFPACHTRECHTEN",2009-05-20_Akte_van_Uitgifte_en_Vereniging_E4834-3_Hyp4_dl_56685_nr_10.pdf
2,samengevoegd ente Amsterda,2009-05-20_Akte_van_Uitgifte_en_Vereniging_E4834-3_Hyp4_dl_56685_nr_10.pdf
1,"Gemeente Amsterdam,",2009-08-25_Akte_van_Splitsing_EW938-2_Hyp4_dl_57103_nr_78.pdf
43,Toestemming splitsing in appartementsrechten gemeente Amsterdam,2009-08-25_Akte_van_Splitsing_EW938-2_Hyp4_dl_57103_nr_78.pdf
43,"``sociale huurwoning'', die als zodanig dienen te worden gebruikt,",2009-08-25_Akte_van_Splitsing_EW938-2_Hyp4_dl_57103_nr_78.pdf
43,"De bestemming ``sociale huurwoning'' dient op het moment van overdracht van de woning, na betaling van de jaarlijks door Burgemeester en Wethouders vast te stellen eenmalige bijdrage, gewijzigd te worden in ``koopwoning''.",2009-08-25_Akte_van_Splitsing_EW938-2_Hyp4_dl_57103_nr_78.pdf
44,Bruto vloeroppervlakte Het bruto vloeroppervlak van elk appartementsrecht is gelijk aan de teller van het in de omschrijving van dat appartementsrecht vermelde breukdeel.,2009-08-25_Akte_van_Splitsing_EW938-2_Hyp4_dl_57103_nr_78.pdf
1,"Gemeente Amsterdam,",2009-11-02_Akte_van_Splitsing_E11060-131_Hyp4_dl_57403_nr_164.pdf
2,Het terrein is bestemd,2009-11-02_Akte_van_Splitsing_E11060-131_Hyp4_dl_57403_nr_164.pdf
3,één (1) geheel verdiepte autoparkeerplaats;,2009-11-02_Akte_van_Splitsing_E11060-131_Hyp4_dl_57403_nr_164.pdf
31,"de stallingsplaats (com), gelegen in de stallingsgarage",2009-11-02_Akte_van_Splitsing_E11060-131_Hyp4_dl_57403_nr_164.pdf
31,"Amsterdam, kadastraal bekend gemeente Amsterdam, sectie AU, nummer 2050-A-223,",2009-11-02_Akte_van_Splitsing_E11060-131_Hyp4_dl_57403_nr_164.pdf
1,publiekrechtelijke rechtspersoon DE GEMEENTE AMSTERDAM,2009-12-31_Akte_van_Splitsing_E2041-23_Hyp4_dl_57734_nr_62.pdf
1,Rijnstraat 230/232,2009-12-31_Akte_van_Splitsing_E2041-23_Hyp4_dl_57734_nr_62.pdf
1,"57420 nummer 178,",2009-12-31_Akte_van_Splitsing_E2041-23_Hyp4_dl_57734_nr_62.pdf
1,in erfpacht uitgegeven bij akte,2009-12-31_Akte_van_Splitsing_E2041-23_Hyp4_dl_57734_nr_62.pdf
1,2950 nummer 13.,2009-12-31_Akte_van_Splitsing_E2041-23_Hyp4_dl_57734_nr_62.pdf
3,woningen en eventuele bergingen,2009-12-31_Akte_van_Splitsing_E2041-23_Hyp4_dl_57734_nr_62.pdf
3,"gemeente Amsterdam, sectie V, complexaanduiding 11717-A, appartementsindex 2,",2009-12-31_Akte_van_Splitsing_E2041-23_Hyp4_dl_57734_nr_62.pdf
152,"841. IV. op het moment van overdracht van de woning de bestemming van het gesplitste recht, na betaling van de jaarlijks door B&W vast te stellen eenmalige bijdrage, gewijzigd dient te worden in ``koopwoning''; in de akte tot splitsin",2010-01-08_Akte_van_Splitsing_EW6326-1_Hyp4_dl_57756_nr_92.pdf
1,"gemeente Amsterdam, sectie S, nummer 8457",2010-02-24_Akte_van_Splitsing_EW931-2_Hyp4_dl_57937_nr_186.pdf
1,deGemeente Amsterdam,2010-02-24_Akte_van_Splitsing_EW931-2_Hyp4_dl_57937_nr_186.pdf
21,ijzondere bepalingen,2010-02-24_Akte_van_Splitsing_EW931-2_Hyp4_dl_57937_nr_186.pdf
21,De bestemming van de appartementsrechten luidt zoals omschreven in de aan deze akte te hechten bijlage A(welke onderdeel uitmaakt van voormeld besluit en hiermee een onverbrekelijk geheel vormt) onder 3 en dient conform gebruikt te worden;,2010-02-24_Akte_van_Splitsing_EW931-2_Hyp4_dl_57937_nr_186.pdf
22,"op het moment van overdracht van de woning de bestemming van het gesplitste recht, na betaling van de jaarlijks door Burgemeester en Wethouders vast te stellen eenmalige bijdrage dient te worden gewijzigd in ""koopwoning"";",2010-02-24_Akte_van_Splitsing_EW931-2_Hyp4_dl_57937_nr_186.pdf
1,"Gemeente Amsterdam,",2010-12-09_Akte_van_Hoofdsplitsing_E10102-3_Hyp4_dl_59231_nr_103.pdf
1,"Amsterdam, sectie L, nummer 9292,",2010-12-09_Akte_van_Hoofdsplitsing_E10102-3_Hyp4_dl_59231_nr_103.pdf
1,"bestemd is om te worden bebouwd met een appartementencomplex genaamdAppartementencomplex Haarlemmerplein, hetwelk zal gaan bevatten: zevenenveertig (47) koopwoningen met bijbehorende bergingen, tweeëntwintig (22) zogeheten sociale WIBO woningen met bijbehorende bergingen, commerciële ruimten en een stallingruimte met tweehonderddrie (203) parkeerplaatsen en verder toebehoren, hierna te noemen: het gebouw.",2010-12-09_Akte_van_Hoofdsplitsing_E10102-3_Hyp4_dl_59231_nr_103.pdf
1,Gemeente Amsterdam,2010-12-09_Akte_van_Uitgifte_E10102-3_Hyp4_dl_59231_nr_113.pdf
2,akte van hoofdsplitsing,2010-12-09_Akte_van_Uitgifte_E10102-3_Hyp4_dl_59231_nr_113.pdf
2,"ondergesplitst in zevenenveertig onderappartementsrechten A-5 tot en met A-51, omvattende zevenenveertig woningen.",2010-12-09_Akte_van_Uitgifte_E10102-3_Hyp4_dl_59231_nr_113.pdf
